month,year,day,lat,long
11,2008,06,39.35,-101.66667
11,2008,10,37.435,-98.31833
11,2008,17,41.98,-120.54167
11,2008,18,13.26667,5.4
11,2008,18,29.75883,1.88467
11,2008,19,-18.85,-41.95
11,2008,19,34.8,-103.31667
11,2008,19,34.8,-103.31667
11,2008,19,34.8,-103.31667
11,2008,19,37.96667,-102.33333
11,2008,19,42.96667,-85.76667
11,2008,20,32.788333,-101.938333
11,2008,22,35.16667,-107.88333
11,2008,22,37.46667,-101.43333
11,2008,22,33.11667,-101.58333
11,2008,22,-86.71667,-141.5
11,2008,23,-86.71667,-141.5
11,2008,23,-86.71667,-141.5
11,2008,23,-86.71667,-141.5
11,2008,24,-86.71667,-141.5
11,2009,05,-86.71667,-141.5
11,2009,06,-86.71667,-141.5
11,2009,07,-86.71667,-141.5
11,2009,13,-86.71667,-141.5
11,2009,13,-86.71667,-141.5
11,2009,16,-86.71667,-141.5
11,2009,17,-86.71667,-141.5
11,2009,19,-86.71667,-141.5
11,2009,21,-86.71667,-141.5
11,2009,23,-86.71667,-141.5
11,2009,23,-86.71667,-141.5
11,2010,02,-86.71667,-141.5
11,2010,03,-86.71667,-141.5
11,2010,17,-86.71667,-141.5
11,2010,20,-86.71667,-141.5
11,2010,21,-86.71667,-141.5
11,2010,21,-86.71667,-141.5
11,2010,23,-86.71667,-141.5
11,2011,00,-86.71667,-141.5
11,2011,00,-86.71667,-141.5
11,2011,03,-86.71667,-141.5
11,2011,19,-86.71667,-141.5
11,2011,20,-86.71667,-141.5
11,2011,21,-86.71667,-141.5
11,2011,22,-86.71667,-141.5
11,2011,22,-86.71667,-141.5
11,2012,00,-86.71667,-141.5
11,2012,12,-86.71667,-141.5
11,2012,16,-86.71667,-141.5
11,2012,17,-86.71667,-141.5
11,2012,18,-86.71667,-141.5
11,2012,18,-86.71667,-141.5
11,2012,19,-86.71667,-141.5
11,2012,19,-86.71667,-141.5
11,2013,00,-86.71667,-141.5
11,2013,04,-86.71667,-141.5
11,2013,04,-86.71667,-141.5
11,2013,05,-86.71667,-141.5
11,2013,08,-86.71667,-141.5
11,2013,10,-86.71667,-141.5
11,2013,16,-86.71667,-141.5
11,2013,16,-86.71667,-141.5
11,2013,16,-86.71667,-141.5
11,2013,16,-86.71667,-141.5
11,2013,17,-86.71667,-141.5
11,2013,17,-86.71667,-141.5
11,2013,17,-86.71667,-141.5
11,2013,17,-86.71667,-141.5
11,2013,17,-86.71667,-141.5
11,2013,17,-86.71667,-141.5
11,2013,17,-86.71667,-141.5
11,2013,18,-86.71667,-141.5
11,2013,18,-86.71667,-141.5
11,2013,18,-86.71667,-141.5
11,2013,18,-86.71667,-141.5
11,2013,18,-86.71667,-141.5
11,2013,18,-86.71667,-141.5
11,2013,18,-86.71667,-141.5
11,2013,18,-86.71667,-141.5
11,2013,18,-86.71667,-141.5
11,2013,20,-86.71667,-141.5
11,2013,20,-86.71667,-141.5
11,2013,21,-86.71667,-141.5
11,2013,21,-86.71667,-141.5
11,2013,21,-86.71667,-141.5
11,2013,21,-86.71667,-141.5
11,2013,21,-86.71667,-141.5
11,2013,22,-86.71667,-141.5
11,1953,22,-86.71667,-141.5
11,1978,23,-86.71667,-141.5
11,1980,00,-86.71667,-141.5
11,1981,21,-86.71667,-141.5
11,1986,18,-86.71667,-141.5
11,1995,18,-86.71667,-141.5
11,1995,22,-86.71667,-141.5
11,1995,23,-86.71667,-141.5
11,1997,17,-86.71667,-141.5
11,1997,20,-86.71667,-141.5
11,1998,15,-86.71667,-141.5
11,1998,20,-86.71667,-141.5
11,1998,22,-86.71667,-141.5
11,1999,01,-86.71667,-141.5
11,1999,02,-86.71667,-141.5
11,1999,17,-86.71667,-141.5
11,1999,18,-86.71667,-141.5
11,2000,05,-86.71667,-141.5
11,2000,13,-86.71667,-141.5
11,2000,14,-86.71667,-141.5
11,2000,17,-86.71667,-141.5
11,2000,18,-86.71667,-141.5
11,2000,18,-86.71667,-141.5
11,2000,20,-86.71667,-141.5
11,2000,22,-86.71667,-141.5
11,2001,04,-86.71667,-141.5
11,2001,05,-86.71667,-141.5
11,2001,05,-86.71667,-141.5
11,2001,19,-86.71667,-141.5
11,2001,23,-86.71667,-141.5
11,2002,05,-86.71667,-141.5
11,2002,15,-86.71667,-141.5
11,2002,17,-86.71667,-141.5
11,2002,18,-86.71667,-141.5
11,2002,20,-86.71667,-141.5
11,2003,01,-86.71667,-141.5
11,2003,03,-86.71667,-141.5
11,2003,16,-86.71667,-141.5
11,2003,19,-86.71667,-141.5
11,2003,19,-86.71667,-141.5
11,2003,19,-86.71667,-141.5
11,2003,20,-86.71667,-141.5
11,2003,20,-86.71667,-141.5
11,2003,21,-86.71667,-141.5
11,2003,22,-86.71667,-141.5
11,2003,22,-86.71667,-141.5
11,2004,00,-86.71667,-141.5
11,2004,05,-86.71667,-141.5
11,2004,06,-86.71667,-141.5
11,2004,10,-86.71667,-141.5
11,2004,12,-86.71667,-141.5
11,2005,07,-86.71667,-141.5
11,2005,12,-86.71667,-141.5
11,2005,18,-86.71667,-141.5
11,2005,20,-86.71667,-141.5
11,2005,20,-86.71667,-141.5
11,2005,21,-86.71667,-141.5
11,2005,22,-86.71667,-141.5
11,2005,23,-86.71667,-141.5
11,2006,00,-86.71667,-141.5
11,2006,01,-86.71667,-141.5
11,2006,01,-86.71667,-141.5
11,2006,05,-86.71667,-141.5
11,2006,06,-86.71667,-141.5
11,2006,07,-86.71667,-141.5
11,2006,12,-86.71667,-141.5
11,2006,17,-86.71667,-141.5
11,2006,18,-86.71667,-141.5
11,2006,19,-86.71667,-141.5
11,2006,20,-86.71667,-141.5
11,2006,23,-86.71667,-141.5
11,2006,23,-86.71667,-141.5
11,2007,00,-86.71667,-141.5
11,2007,05,-86.71667,-141.5
11,2007,05,-86.71667,-141.5
11,2007,09,-86.71667,-141.5
11,2007,10,-86.71667,-141.5
11,2007,20,-86.71667,-141.5
11,2007,21,-86.71667,-141.5
11,2008,01,-86.71667,-141.5
11,2008,01,-86.71667,-141.5
11,2008,03,-86.71667,-141.5
11,2008,13,-86.71667,-141.5
11,2008,17,-86.71667,-141.5
11,2008,17,-86.71667,-141.5
11,2008,18,-86.71667,-141.5
11,2008,18,-86.71667,-141.5
11,2008,18,-86.71667,-141.5
11,2008,18,-86.71667,-141.5
11,2008,19,-86.71667,-141.5
11,2008,19,-86.71667,-141.5
11,2008,19,-86.71667,-141.5
11,2008,19,-86.71667,-141.5
11,2008,19,-86.71667,-141.5
11,2008,19,-86.71667,-141.5
11,2008,19,-86.71667,-141.5
11,2008,20,-86.71667,-141.5
11,2008,20,-86.71667,-141.5
11,2008,20,-86.71667,-141.5
11,2008,22,-86.71667,-141.5
11,2008,23,-86.71667,-141.5
11,2008,24,-86.71667,-141.5
11,2009,00,-86.71667,-141.5
11,2009,06,-86.71667,-141.5
11,2009,16,-86.71667,-141.5
11,2009,17,-86.71667,-141.5
11,2009,17,-86.71667,-141.5
11,2009,18,-86.71667,-141.5
11,2009,22,-86.71667,-141.5
11,2010,10,-86.71667,-141.5
11,2010,11,-86.71667,-141.5
11,2010,14,-86.71667,-141.5
11,2010,15,-86.71667,-141.5
11,2010,16,-86.71667,-141.5
11,2010,18,-86.71667,-141.5
11,2010,18,-86.71667,-141.5
11,2010,22,-86.71667,-141.5
11,2010,22,-86.71667,-141.5
11,2010,24,-86.71667,-141.5
11,2011,02,-86.71667,-141.5
11,2011,02,-86.71667,-141.5
11,2011,02,-86.71667,-141.5
11,2011,06,-86.71667,-141.5
11,2011,13,-86.71667,-141.5
11,2011,16,-86.71667,-141.5
11,2011,18,-86.71667,-141.5
11,2011,19,-86.71667,-141.5
11,2012,01,-86.71667,-141.5
11,2012,01,-86.71667,-141.5
11,2012,09,-86.71667,-141.5
11,2012,11,-86.71667,-141.5
11,2012,17,-86.71667,-141.5
11,2012,17,-86.71667,-141.5
11,2012,18,-86.71667,-141.5
11,2012,19,-86.71667,-141.5
11,2012,19,-86.71667,-141.5
11,2012,20,-86.71667,-141.5
11,2012,21,-86.71667,-141.5
11,2012,21,-86.71667,-141.5
11,2012,21,-86.71667,-141.5
11,2012,21,-86.71667,-141.5
11,2012,22,-86.71667,-141.5
11,2012,23,-86.71667,-141.5
11,2012,23,-86.71667,-141.5
11,2013,00,30.31167,-86.16667
11,2013,06,66,-120
11,2013,11,38.395,-98.91583
11,2013,19,26.2,25.66667
11,2013,19,25.5,25.41667
11,2013,19,26.05,25.66667
11,2013,19,25.59306,25.52778
11,2013,20,25.81611,25.91417
11,2013,20,26.76556,26.32361
11,2013,21,26.91028,26.15167
11,2013,21,26.59444,25.62222
11,2013,22,27.03056,26.67444
11,2013,22,25.53667,25.65778
11,2013,23,26.01667,25.73333
11,1960,18,28.10567,25.54017
11,1965,00,25.91667,25.66667
1,1966,24,25.16667,25.66667
11,1967,22,25.28317,25.60833
1,1968,22,25.3735,25.70617
1,1973,03,28.18917,25.62167
11,1974,00,26.37817,26.8505
1,1978,20,25.43617,25.4865
1,1978,20,26.18667,25.45567
1,1980,23,26.18667,25.45567
1,1981,22,26.18667,25.45567
11,1985,01,26.61667,26.19933
1,1988,03,26.62533,26.19833
11,1993,02,26.77133,26.54283
1,1993,19,26.82583,27.14233
1,1994,18,26.8235,27.1415
1,1995,00,26.32733,27.33667
1,1995,01,25.34583,25.498
11,1996,02,31.76167,-110.75
11,1996,05,37.83333,-80.31667
11,1997,00,39.49133,-112.942
11,1997,02,30.51528,-91.01222
11,1997,18,21.229,10.75633
11,1997,22,20.7145,11.11567
1,1997,23,20.56783,11.34583
11,1998,03,53.23333,27.33333
11,1998,05,39.93333,-99.21667
11,1998,19,34.38167,-103.39167
1,1998,21,34.26667,-103.38333
11,1998,23,33.71667,-102.81667
1,1999,00,35.06639,-114.0975
11,1999,01,-85.66667,175
1,1999,03,-85.66667,175
11,1999,19,-85.66667,175
11,1999,20,-85.66667,175
11,1999,20,-85.66667,175
11,2000,01,-85.66667,175
1,2000,01,-85.66667,175
11,2000,05,-85.66667,175
11,2000,05,-85.66667,175
11,2000,16,-85.66667,175
1,2000,18,-85.66667,175
11,2000,18,-85.66667,175
11,2000,19,-85.66667,175
11,2000,19,-85.66667,175
11,2000,19,-85.66667,175
11,2000,20,-85.66667,175
11,2000,21,-85.66667,175
11,2000,22,-85.66667,175
1,2001,01,-85.66667,175
1,2001,01,-85.66667,175
11,2001,06,-85.66667,175
11,2001,08,-85.66667,175
11,2001,09,-85.66667,175
11,2001,13,-85.66667,175
11,2001,17,-85.66667,175
1,2001,21,-85.66667,175
1,2001,21,-85.66667,175
11,2001,22,-85.66667,175
1,2001,22,-85.66667,175
11,2001,22,-85.66667,175
11,2002,00,-85.66667,175
11,2002,00,-85.66667,175
11,2002,02,-85.66667,175
1,2002,02,-85.66667,175
1,2002,06,-85.66667,175
1,2002,13,-85.66667,175
11,2002,14,-85.66667,175
11,2002,15,-85.66667,175
1,2002,16,-85.66667,175
11,2002,17,-85.66667,175
11,2002,17,-85.66667,175
11,2002,18,-85.66667,175
11,2002,18,-85.66667,175
11,2002,19,-85.66667,175
11,2002,20,-85.66667,175
11,2002,20,-85.66667,175
1,2002,21,-85.66667,175
1,2002,21,-85.66667,175
1,2002,21,-85.66667,175
11,2003,00,-85.66667,175
11,2003,00,-85.66667,175
1,2003,01,-85.66667,175
11,2003,04,-85.66667,175
1,2003,05,-85.66667,175
1,2003,07,-85.66667,175
1,2003,10,-85.66667,175
11,2003,13,-85.66667,175
11,2003,18,-85.66667,175
1,2003,19,-85.66667,175
1,2003,20,-85.66667,175
11,2003,21,-85.66667,175
11,2003,22,-85.66667,175
1,2004,02,-85.66667,175
1,2004,02,-85.66667,175
11,2004,03,-85.66667,175
1,2004,04,-85.66667,175
11,2004,05,-85.66667,175
1,2004,07,-85.66667,175
11,2004,18,-85.66667,175
1,2004,18,-85.66667,175
1,2004,18,-85.66667,175
11,2004,20,-85.66667,175
1,2004,20,-85.66667,175
1,2004,21,-85.66667,175
11,2004,22,-85.66667,175
1,2004,22,-85.66667,175
1,2004,22,-85.66667,175
1,2005,00,-85.66667,175
1,2005,01,-85.66667,175
1,2005,03,-85.66667,175
11,2005,07,-85.66667,175
11,2005,11,-85.66667,175
11,2005,16,-85.66667,175
11,2005,16,-85.66667,175
11,2005,16,-85.66667,175
11,2005,17,-85.66667,175
11,2005,17,-85.66667,175
11,2005,17,-85.66667,175
11,2005,17,-85.66667,175
11,2005,18,-85.66667,175
11,2005,18,-85.66667,175
11,2005,18,-85.66667,175
11,2005,19,-85.66667,175
1,2005,19,-85.66667,175
11,2005,19,-85.66667,175
11,2005,19,-85.66667,175
11,2005,19,-85.66667,175
1,2005,19,-85.66667,175
11,2005,19,-85.66667,175
1,2005,19,-85.66667,175
11,2005,19,-85.66667,175
1,2005,20,-85.66667,175
11,2005,20,-85.66667,175
11,2005,20,-85.66667,175
1,2005,21,-85.66667,175
11,2005,21,-85.66667,175
11,2005,21,-85.66667,175
11,2005,22,-85.66667,175
1,2005,22,-85.66667,175
1,2005,22,-85.66667,175
11,2005,23,-85.66667,175
11,2005,23,-85.66667,175
11,2005,24,-85.66667,175
1,2006,02,-85.66667,175
1,2006,05,-85.66667,175
1,2006,07,-85.66667,175
11,2006,14,-85.66667,175
11,2006,15,-85.66667,175
1,2006,16,-85.66667,175
1,2006,17,-85.66667,175
1,2006,19,-85.66667,175
11,2006,19,-85.66667,175
11,2006,20,-85.66667,175
11,2006,21,-85.66667,175
11,2007,01,-85.66667,175
11,2007,02,-85.66667,175
11,2007,03,-85.66667,175
11,2007,05,-85.66667,175
11,2007,07,-85.66667,175
11,2007,16,-85.66667,175
1,2007,16,-85.66667,175
1,2007,17,-85.66667,175
1,2007,17,-85.66667,175
1,2007,17,-85.66667,175
1,2007,18,-85.66667,175
11,2007,18,-85.66667,175
11,2007,19,-85.66667,175
1,2007,20,-85.66667,175
11,2007,20,-85.66667,175
11,2007,20,-85.66667,175
11,2007,20,-85.66667,175
11,2007,21,-85.66667,175
11,2007,21,-85.66667,175
11,2007,21,-85.66667,175
11,2007,22,-85.66667,175
11,2007,23,-85.66667,175
11,2007,23,-85.66667,175
11,2007,23,-85.66667,175
1,2008,00,-85.66667,175
1,2008,00,-85.66667,175
11,2008,00,-85.66667,175
1,2008,01,-85.66667,175
11,2008,01,-85.66667,175
1,2008,02,-85.66667,175
11,2008,02,-85.66667,175
11,2008,05,-85.66667,175
1,2008,06,-85.66667,175
1,2008,06,-85.66667,175
11,2008,08,-85.66667,175
11,2008,09,-85.66667,175
1,2008,10,-85.66667,175
1,2008,11,-85.66667,175
1,2008,15,-85.66667,175
1,2008,16,-85.66667,175
11,2008,16,-85.66667,175
11,2008,17,-85.66667,175
1,2008,18,-85.66667,175
11,2008,18,-85.66667,175
11,2008,18,-85.66667,175
11,2008,18,-85.66667,175
1,2008,19,-85.66667,175
1,2008,19,-85.66667,175
11,2008,19,-85.66667,175
1,2008,19,-85.66667,175
11,2008,20,-85.66667,175
11,2008,20,-85.66667,175
1,2008,20,-85.66667,175
1,2008,20,-85.66667,175
11,2008,20,-85.66667,175
11,2008,22,-85.66667,175
1,2008,23,-85.66667,175
11,2008,23,-85.66667,175
1,2008,23,-85.66667,175
11,2008,23,-85.66667,175
1,2009,03,-85.66667,175
1,2009,06,-73.09722,75.175
1,2009,08,-73.09667,75.175
11,2009,09,-73.10417,75.17944
1,2009,10,-73.09806,75.17833
11,2009,18,-73.0975,75.20472
1,2009,18,-73.09639,75.2025
1,2009,18,-73.08972,75.18944
1,2009,20,-73.09806,75.20917
1,2009,20,-73.09222,75.19333
1,2009,20,-73.11389,75.105
11,2009,20,-73.11333,75.10389
11,2009,20,-73.10389,75.17
11,2009,21,-73.10333,75.17028
11,2009,21,-73.105,75.17139
1,2009,21,-73.12139,75.10639
11,2009,21,-73.09694,75.19833
11,2009,22,-73.09639,75.18417
1,2010,00,-73.09361,75.19056
11,2010,01,-73.08389,75.21639
11,2010,01,-73.08611,75.23417
1,2010,04,-73.08639,75.23306
11,2010,07,-73.08583,75.2075
11,2010,07,-73.08583,75.20833
11,2010,08,-73.08389,75.20833
11,2010,14,-73.0775,75.27528
11,2010,14,-73.075,75.25528
11,2010,17,-73.06917,75.27694
1,2010,17,-73.07306,75.26889
11,2010,18,-73.07056,75.26556
11,2010,18,-73.07444,75.27417
1,2010,19,-73.08583,75.22
1,2010,19,-73.11417,75.16889
11,2010,19,-73.10417,75.16778
11,2010,19,-73.10333,75.17361
11,2010,19,-73.10806,75.20417
1,2010,19,-73.09889,75.175
11,2010,19,-73.10556,75.17056
1,2010,19,-73.14361,75.0575
11,2010,19,-73.16306,75.05472
11,2010,19,-73.13472,75.04278
11,2010,19,-73.10528,75.15222
11,2010,20,-73.00639,75.19222
11,2010,20,-72.99444,75.20778
11,2010,21,-72.99389,75.2125
11,2010,21,-72.99167,75.21056
1,2010,22,-72.99861,75.23611
1,2011,00,-72.99944,75.22806
11,2011,01,-73.00028,75.20222
1,2011,03,-72.99444,75.20944
1,2011,07,-72.99972,75.20972
1,2011,08,-72.99167,75.22778
11,2011,10,-73.01722,75.25556
11,2011,11,-73.01,75.22778
11,2011,13,-73.01611,75.18611
1,2011,14,-72.99889,75.19722
11,2011,15,-72.99861,75.19806
1,2011,18,-72.99694,75.20611
11,2011,19,-72.99444,75.20556
11,2011,19,-72.99417,75.20528
1,2011,19,-72.99306,75.2
11,2011,20,-72.99917,75.22778
11,2011,20,-72.99722,75.21944
1,2011,21,-72.99444,75.21667
11,2011,21,-72.99667,75.21972
11,2011,22,-72.99694,75.22306
1,2011,23,-72.99917,75.23889
1,2011,23,-72.986111,75.231944
11,2011,23,-72.995,75.20583
11,2012,00,-72.99556,75.20778
1,2012,00,-72.99917,75.20278
1,2012,01,-72.99889,75.20417
1,2012,01,-72.99833,75.19583
1,2012,01,-72.99889,75.21278
1,2012,02,-72.99583,75.20972
11,2012,08,-72.99583,75.20667
1,2012,15,-72.99528,75.20444
1,2012,18,-72.99444,75.205
11,2012,18,-73.01389,75.27083
11,2012,19,-73.005,75.27222
1,2012,19,-72.99028,75.27778
1,2012,20,-72.99556,75.22056
11,2012,21,-72.99639,75.21694
1,2012,21,-72.99639,75.21278
11,2012,21,-72.99667,75.20833
11,2012,21,-72.99639,75.20778
11,2012,21,-73.00222,75.28306
11,2012,22,-73.00361,75.25278
11,2012,22,-73.00361,75.25139
11,2012,22,-72.99944,75.26111
1,2012,22,-72.99583,75.2275
11,2012,22,-72.99583,75.20667
1,2012,22,-72.99556,75.20639
11,2012,22,-72.99528,75.20667
11,2012,23,-72.99694,75.20611
11,2012,23,-72.99444,75.20417
11,2012,23,-72.99444,75.20444
1,2012,23,-72.9975,75.20417
11,2012,23,-72.99722,75.20389
11,2013,00,-72.99417,75.20444
1,2013,00,-72.99667,75.21806
1,2013,01,-72.99,75.26167
11,2013,01,-72.98139,75.26
11,2013,01,-72.98083,75.25556
11,2013,02,-72.98083,75.25611
1,2013,05,-72.98,75.25639
11,2013,06,-72.98028,75.25556
11,2013,07,-72.98028,75.25472
11,2013,07,-72.98139,75.24972
11,2013,07,-72.97972,75.25639
1,2013,16,-72.98056,75.25556
1,2013,17,-72.98,75.26
1,2013,17,-72.98194,75.25167
11,2013,18,-72.97861,75.26611
11,2013,18,-72.97917,75.26556
11,2013,18,-72.97667,75.26694
1,2013,19,-72.97917,75.26583
11,2013,19,-72.97889,75.26472
11,2013,19,-72.97917,75.25806
11,2013,19,-72.97833,75.25889
11,2013,19,-72.97722,75.26028
11,2013,19,-72.97778,75.26
11,2013,20,-72.97861,75.26083
11,2013,20,-72.97944,75.26028
11,2013,20,-72.9775,75.26083
11,2013,20,-72.98056,75.2625
11,2013,20,-72.98139,75.26389
11,2013,20,-72.98222,75.26583
11,2013,21,-72.97667,75.26028
1,2013,21,-72.97694,75.26111
1,2013,21,-72.97722,75.26139
1,2013,21,-72.97806,75.26056
11,2013,21,-72.98,75.25889
1,2013,21,-72.97917,75.26278
11,2013,21,-72.98056,75.25833
11,2013,21,-72.97861,75.255
11,2013,22,-72.97833,75.25722
1,2013,22,-72.97722,75.25861
1,2013,22,-72.9775,75.263889
11,2013,22,-72.97778,75.25778
11,2013,22,-72.97694,75.25694
11,2013,23,-72.97778,75.26167
11,2013,23,-72.9775,75.25528
11,2013,23,-72.97639,75.26722
11,1964,22,-72.9775,75.26528
11,1969,17,-72.9775,75.26583
11,1971,08,-72.97694,75.2675
11,1977,23,-72.97778,75.26556
11,1979,23,-72.97972,75.26333
11,1980,11,-72.97972,75.26361
11,1989,21,-72.98056,75.26417
11,1995,20,-72.98083,75.26111
11,1997,06,-72.97722,75.26833
11,1997,16,-72.97722,75.26806
11,1997,17,-72.97722,75.26778
11,1997,20,-72.97667,75.27083
11,1998,18,-72.97861,75.26111
11,1998,19,-72.97833,75.26056
11,1998,19,-72.97889,75.26111
11,1998,20,-72.97611,75.26694
11,1999,23,-72.97639,75.265
11,1999,23,-72.97667,75.26583
11,2000,08,-72.97639,75.26306
11,2000,12,-72.9775,75.26306
11,2000,14,-72.97806,75.26361
11,2000,17,-72.97806,75.26333
11,2000,19,-72.97806,75.26028
11,2000,20,-72.976111,75.266389
11,2000,22,-72.9775,75.26306
11,2001,03,-72.97639,75.26389
11,2001,06,-72.78167,75.30278
11,2001,16,-72.97917,75.26167
11,2001,18,-72.97806,75.26194
11,2001,21,-72.97917,75.26694
11,2001,23,-72.9775,75.264167
11,2001,24,-72.99444,75.26444
11,2002,13,-72.99444,75.26361
11,2002,17,-72.994722,75.263333
11,2002,22,-72.97806,75.26306
11,2002,22,-72.9775,75.26722
11,2003,00,-72.97861,75.25917
11,2003,00,-72.97833,75.25944
11,2003,02,-72.98444,75.225
11,2003,05,-72.9925,75.206389
11,2003,06,-72.9925,75.206389
11,2003,09,-72.9925,75.20639
11,2003,11,-72.9925,75.20639
11,2003,14,-72.9925,75.206389
11,2003,18,-72.9925,75.20639
11,2003,18,-72.9925,75.206389
11,2003,19,-72.9925,75.206389
11,2003,19,-72.9925,75.20639
11,2003,19,-72.9925,75.20639
11,2003,20,-72.9925,75.20639
11,2003,20,-72.9925,75.2064
11,2003,20,-72.9925,75.20639
11,2003,21,-72.9925,75.206389
11,2003,21,-72.9925,75.20639
11,2003,22,-72.9925,75.20639
11,2003,23,-72.9925,75.20639
11,2003,23,-72.987222,75.209722
11,2003,23,-72.98722,75.20972
11,2003,23,-72.99167,75.22222
11,2004,06,-72.99167,75.22222
11,2004,19,-73.000833,75.217222
11,2005,00,-72.99361,75.21806
11,2005,01,-72.9833,75.2142
11,2005,03,-72.9881,75.2167
11,2005,04,-72.983056,75.229167
11,2005,14,-72.9831,75.2292
11,2005,15,-72.98306,75.22917
11,2005,17,-72.983056,75.229167
11,2005,17,-72.983056,75.229167
11,2005,18,-72.98306,75.22917
11,2005,19,-72.98306,75.22917
11,2005,19,-72.98306,75.22917
11,2005,19,-72.983056,75.229167
11,2005,19,-72.98306,75.22917
11,2005,19,-72.983056,75.229167
11,2005,19,-72.983056,75.229167
11,2005,19,-72.983056,75.229167
11,2005,19,-72.983056,75.229167
11,2005,20,-72.98306,75.22917
11,2005,20,-72.983056,75.229167
11,2005,21,-72.98306,75.22917
11,2005,21,-72.98306,75.22917
11,2005,22,-72.983056,75.229167
11,2005,22,-72.983056,75.229167
11,2005,22,-72.983056,75.229167
11,2005,23,-72.983056,75.229167
11,2005,23,-72.98306,75.22917
11,2005,23,-72.98306,75.22917
11,2005,23,-72.98611,75.21389
11,2006,00,-72.988333,75.203611
11,2006,01,-72.988333,75.201389
11,2006,01,-72.989722,75.2175
11,2006,03,-72.98972,75.21833
11,2006,05,-72.978889,75.260833
11,2006,05,-72.978889,75.260833
11,2006,06,-72.98389,75.24639
11,2006,18,-72.983889,75.246389
11,2006,19,-72.9839,75.2464
11,2006,19,-72.983889,75.246389
11,2006,21,-72.9839,75.2464
11,2006,21,-72.98389,75.24639
11,2006,22,-72.983889,75.246389
11,2006,23,-72.98389,75.24639
11,2007,12,-72.983889,75.246389
11,2007,19,-72.98389,75.24639
11,2007,19,-72.98389,75.24639
11,2007,20,-72.983889,75.246389
11,2007,21,-72.98389,75.24639
11,2007,21,-72.983889,75.246389
11,2007,21,-72.983889,75.246389
11,2007,23,-72.98389,75.24639
11,2008,00,-72.98389,75.24639
11,2008,01,-72.98389,75.24639
11,2008,03,-72.983889,75.246389
11,2008,12,-72.98389,75.24639
11,2008,14,-72.983889,75.246389
11,2008,18,-72.983889,75.246389
11,2008,19,-72.98389,75.24639
11,2008,19,-72.983889,75.246389
11,2008,19,-72.98389,75.24639
11,2008,19,-72.983889,75.246389
11,2008,20,-72.983889,75.246389
11,2008,22,-72.983889,75.246389
11,2008,23,-72.98389,75.24639
11,2009,00,-72.98389,75.24639
11,2009,00,-72.983889,75.246389
11,2009,18,-72.98389,75.24639
11,2009,18,-72.983889,75.246389
11,2009,18,-72.9839,75.2464
11,2009,21,-72.98389,75.24639
11,2009,21,-72.983889,75.246389
11,2009,23,-72.983889,75.246389
11,2010,03,-72.9839,75.2464
11,2010,04,-72.98389,75.24639
11,2010,05,-72.9839,75.2464
11,2010,05,-72.983889,75.246389
11,2010,17,-72.98389,75.24639
11,2010,18,-72.98389,75.24639
11,2010,18,-72.98389,75.24639
11,2010,19,-72.98389,75.24639
11,2010,22,-72.98389,75.24639
11,2010,23,-72.9839,75.2464
11,2011,02,-72.9839,75.2464
11,2011,03,-72.9839,75.2464
11,2011,17,-72.98389,75.24639
11,2011,18,-72.98389,75.24639
11,2011,18,-72.98389,75.24639
11,2011,18,-72.9839,75.2464
11,2011,19,-72.98389,75.24639
11,2011,24,-72.98389,75.24639
11,2012,00,-72.9839,75.2464
11,2012,00,-72.98389,75.24639
11,2012,00,-72.983333,75.251111
11,2012,01,-72.98417,75.24528
11,2012,01,-72.98361,75.25111
11,2012,01,-72.98417,75.24694
11,2012,01,-72.984167,75.246944
11,2012,02,-72.984167,75.246944
11,2012,03,-72.98417,75.24694
11,2012,06,-72.98361,75.24722
11,2012,06,-72.983611,75.247222
11,2012,07,-72.983611,75.247222
11,2012,07,-72.98361,75.24722
11,2012,09,-72.98361,75.24722
11,2012,16,-72.983611,75.247222
11,2012,16,-72.98389,75.24639
11,2012,18,-72.98389,75.24639
11,2012,18,-72.983889,75.246389
11,2012,18,-72.9839,75.2464
11,2012,18,-72.983889,75.246389
11,2012,18,-72.98389,75.24639
11,2012,19,-72.9839,75.2464
11,2012,19,-72.983889,75.246389
11,2012,19,-72.98389,75.24639
11,2012,19,-72.98389,75.24639
11,2012,19,-72.983889,75.245556
11,2012,19,-72.98389,75.25
11,2012,19,-72.98389,75.25
11,2012,19,-72.98389,75.25
11,2012,20,-72.98389,75.25
11,2012,20,-72.983889,75.25
11,2012,20,-72.983333,75.249444
11,2012,20,-72.983333,75.249444
11,2012,20,-72.9833,75.2494
11,2012,21,-72.983333,75.249444
11,2012,21,-72.98333,75.24944
11,2012,21,-72.98333,75.24639
11,2012,21,-72.98333,75.24944
11,2012,21,-72.983333,75.249444
11,2012,21,-72.9833,75.2494
11,2012,22,-72.9833,75.2494
11,2012,23,-72.9839,75.2464
11,2012,23,-72.9839,75.2464
11,2012,23,-72.983889,75.246389
11,2013,00,-72.983889,75.246389
11,2013,00,-72.983889,75.246389
11,2013,01,-72.9839,75.2464
11,2013,01,-72.983889,75.246389
11,2013,06,-72.983889,75.246389
11,2013,06,-72.9839,75.2464
11,2013,16,-72.98389,75.24639
11,2013,16,-72.98389,75.24639
11,2013,17,-72.98389,75.24639
11,2013,17,-72.98389,75.24639
11,2013,18,-72.98389,75.24639
11,2013,19,-72.983889,75.246667
11,2013,19,-72.983611,75.245833
